cycles,time,current,voltage,temp,index,soc,soh
19,11.1686,1.00008,3.40379,33.0943,18368,81.09,97.89
19,11.252,1.00015,3.40444,33.1214,18369,81.20,97.89
19,11.3353,0.99975,3.40498,33.0361,18370,81.32,97.89
19,11.4187,0.999934,3.40565,33.0361,18371,81.41,97.89
19,11.4187,0.999934,3.40565,32.984,18372,81.53,97.89
19,11.502,0.999934,3.40621,32.984,18373,81.52,97.89
19,11.502,0.999934,3.40621,32.9449,18374,81.63,97.89
19,11.5853,1.00032,3.40674,32.9449,18375,81.62,97.89
19,11.5853,1.00032,3.40674,32.8766,18376,81.74,97.89
19,11.6687,0.99986,3.40739,32.8022,18377,81.72,97.89
19,11.7519,1.00003,3.40794,32.7532,18378,81.83,97.89
19,11.8353,0.999818,3.40867,32.7099,18379,81.93,97.89
19,11.9186,1.00023,3.40921,32.6427,18380,82.04,97.89
19,12.002,1.00014,3.40982,32.6427,18381,82.14,97.89
19,12.002,1.00014,3.40982,32.546,18382,82.25,97.89
19,12.0853,1.00023,3.4102,32.5463,18383,82.24,97.89
19,12.1687,0.999996,3.41105,32.5062,18384,82.34,97.89
19,12.252,1.00019,3.41174,32.4899,18385,82.46,97.89
19,12.3353,0.999876,3.41232,32.4899,18386,82.57,97.89
19,12.3353,0.999876,3.41232,32.4278,18387,82.68,97.89
19,12.4187,1.00012,3.41298,32.4278,18388,82.67,97.89
19,12.4187,1.00012,3.41298,32.3763,18389,82.79,97.89
19,12.502,0.999788,3.41353,32.3193,18390,82.78,97.89
19,12.5853,0.999915,3.4142,32.271,18391,82.88,97.89
19,12.6687,0.99982,3.41491,32.271,18392,82.99,97.89
19,12.6687,0.99982,3.41491,32.2468,18393,83.11,97.89
19,12.752,1.00021,3.41552,32.2468,18394,83.10,97.89
19,12.752,1.00021,3.41552,32.2381,18395,83.22,97.89
19,12.8354,1.00007,3.41616,32.2381,18396,83.21,97.89
19,12.8354,1.00007,3.41616,32.1807,18397,83.33,97.89
19,12.9187,1.00028,3.41675,32.1516,18398,83.32,97.89
19,13.002,1.00009,3.4174,32.0943,18399,83.43,97.89
19,13.0853,0.999986,3.41813,32.0943,18400,83.53,97.89
19,13.0853,0.999986,3.41813,32.0691,18401,83.65,97.89
19,13.1687,0.999876,3.41885,32.0835,18402,83.65,97.89
19,13.252,0.999857,3.41947,32.0019,18403,83.77,97.89
19,13.3353,1.00004,3.42023,32.0019,18404,83.87,97.89
19,13.3353,1.00004,3.42023,31.9605,18405,83.99,97.89
19,13.4186,1.00003,3.42093,31.9608,18406,83.98,97.89
19,13.502,0.999988,3.42166,31.9591,18407,84.10,97.89
19,13.5854,0.999964,3.42233,31.9591,18408,84.21,97.89
19,13.5854,0.999964,3.42233,31.8803,18409,84.33,97.89
19,13.6687,0.999915,3.42292,31.8803,18410,84.32,97.89
19,13.6687,0.999915,3.42292,31.8621,18411,84.43,97.89
19,13.752,0.999921,3.42366,31.8621,18412,84.43,97.89
19,13.752,0.999921,3.42366,31.8189,18413,84.54,97.89
19,13.8353,1.00002,3.42443,31.8029,18414,84.54,97.89
19,13.9187,0.999704,3.4253,31.784,18415,84.65,97.89
19,14.002,1.00002,3.42607,31.784,18416,84.77,97.89
19,14.002,1.00002,3.42607,31.7416,18417,84.89,97.89
19,14.0854,1.00013,3.4267,31.7639,18418,84.89,97.89
19,14.1686,1.00007,3.42744,31.6903,18419,85.00,97.89
19,14.2519,0.999728,3.42818,31.6103,18420,85.11,97.89
19,14.3353,0.999838,3.42898,31.6853,18421,85.21,97.89
19,14.4186,0.999962,3.4298,31.5833,18422,85.35,97.89
19,14.5021,0.999893,3.43063,31.5819,18423,85.45,97.89
19,14.5853,1.00001,3.43142,31.5465,18424,85.57,97.89
19,14.6686,0.999644,3.43229,31.5121,18425,85.69,97.89
19,14.752,0.999835,3.43321,31.5121,18426,85.80,97.89
19,14.752,0.999835,3.43321,31.4538,18427,85.93,97.89
19,14.8353,1.00023,3.43403,31.4538,18428,85.92,97.89
19,14.8353,1.00023,3.43403,31.5014,18429,86.04,97.89
19,14.9187,0.999721,3.43496,31.4519,18430,86.05,97.89
19,15.002,1.00022,3.43581,31.458,18431,86.17,97.89
19,15.0853,1.00011,3.43665,31.458,18432,86.29,97.89
19,15.0853,1.00011,3.43665,31.3942,18433,86.41,97.89
19,15.1687,0.99973,3.43767,31.3893,18434,86.40,97.89
19,15.252,1.00031,3.43862,31.343,18435,86.53,97.89
19,15.3353,0.999928,3.43973,31.319,18436,86.65,97.89
19,15.4186,1.00002,3.44075,31.2764,18437,86.77,97.89
19,15.502,0.999766,3.44178,31.3068,18438,86.90,97.89
19,15.5854,1.00002,3.44281,31.3068,18439,87.03,97.89
19,15.5854,1.00002,3.44281,31.2482,18440,87.16,97.89
19,15.6686,1.00021,3.44406,31.1918,18441,87.15,97.89
19,15.752,1.00005,3.44501,31.1916,18442,87.28,97.89
19,15.8353,0.999909,3.44638,31.1916,18443,87.40,97.89
19,15.8353,0.999909,3.44638,31.1575,18444,87.54,97.89
19,15.9187,1.00003,3.44753,31.1575,18445,87.54,97.89
19,15.9187,1.00003,3.44753,31.1594,18446,87.67,97.89
19,16.0019,1.00024,3.4489,31.0969,18447,87.67,97.89
19,16.0853,0.99985,3.4503,31.1072,18448,87.80,97.89
19,16.1687,1.00022,3.45164,31.0799,18449,87.94,97.89
19,16.2521,1.00015,3.4531,31.0485,18450,88.08,97.89
19,16.3353,1.00023,3.4547,31.0485,18451,88.22,97.89
19,16.3353,1.00023,3.4547,31.0123,18452,88.37,97.89
19,16.4187,0.999923,3.45644,31.0123,18453,88.36,97.89
19,16.4187,0.999923,3.45644,31.0405,18454,88.52,97.89
19,16.502,0.999993,3.45811,31.0253,18455,88.52,97.89
19,16.5853,0.999724,3.45978,31.0253,18456,88.67,97.89
19,16.5853,0.999724,3.45978,31.0187,18457,88.82,97.89
19,16.6687,0.999944,3.46171,30.9863,18458,88.82,97.89
19,16.752,0.999856,3.46364,30.9843,18459,88.98,97.89
19,16.8353,0.999948,3.46571,30.9671,18460,89.14,97.89
19,16.9187,0.999815,3.46783,30.9814,18461,89.30,97.89
19,17.0021,1.00004,3.47032,30.9814,18462,89.47,97.89
19,17.0021,1.00004,3.47032,30.9412,18463,89.65,97.89
19,17.0853,1.00015,3.47262,30.9625,18464,89.64,97.89
19,17.1687,1.00002,3.47527,30.9625,18465,89.82,97.89
19,17.1687,1.00002,3.47527,30.9425,18466,90.01,97.89
19,17.2521,0.999995,3.47793,30.9019,18467,90.01,97.89
19,17.3354,0.999924,3.48076,30.9,18468,90.18,97.89
19,17.4187,0.99999,3.48396,30.8767,18469,90.38,97.89
19,17.5021,0.999799,3.48718,30.8901,18470,90.58,97.89
19,17.5853,0.999712,3.49087,30.8445,18471,90.79,97.89
19,17.6686,0.999795,3.49452,30.8445,18472,91.00,97.89
19,17.6686,0.999795,3.49452,30.8731,18473,91.23,97.89
19,17.752,0.999819,3.49845,30.8647,18474,91.23,97.89
19,17.8353,1.00025,3.50268,30.8468,18475,91.46,97.89
19,17.9187,0.999876,3.50734,30.87,18476,91.70,97.89
19,18.002,0.999882,3.51218,30.8521,18477,91.97,97.89
19,18.0854,1.00013,3.51731,30.83,18478,92.23,97.89
19,18.1686,1.00018,3.5231,30.8371,18479,92.41,97.89
19,18.252,1.00017,3.52932,30.8371,18480,92.63,97.89
19,18.252,1.00017,3.52932,30.8504,18481,92.86,97.89
19,18.3354,0.999836,3.53588,30.8039,18482,92.86,97.89
19,18.4187,1.00024,3.54294,30.7777,18483,93.08,97.89
19,18.502,0.999897,3.55097,30.8153,18484,93.31,97.89
19,18.5854,0.999852,3.55952,30.7595,18485,93.61,97.89
19,18.6686,1.00008,3.56884,30.7442,18486,93.88,97.89
19,18.752,1.00006,3.57912,30.7888,18487,94.19,97.89
19,18.8354,1.00003,3.59018,30.7888,18488,94.55,97.89
19,18.8354,1.00003,3.59018,30.7493,18489,94.92,97.89
19,18.9187,0.966022,3.60042,30.6744,18490,94.90,97.89
19,19.002,0.732504,3.60027,30.6662,18491,95.19,97.89
19,19.0853,0.636889,3.60028,30.6805,18492,95.12,97.89
19,19.1686,0.57851,3.60026,30.6805,18493,95.13,97.89
19,19.1686,0.57851,3.60026,30.6662,18494,95.15,97.89
19,19.252,0.531184,3.60024,30.6591,18495,95.14,97.89
19,19.3354,0.496219,3.60025,30.6591,18496,95.16,97.89
19,19.3354,0.496219,3.60025,30.6603,18497,95.19,97.89
19,19.4186,0.464059,3.60017,30.6654,18498,95.19,97.89
19,19.502,0.437592,3.60025,30.6633,18499,95.22,97.89
19,19.5853,0.414993,3.60028,30.6412,18500,95.26,97.89
19,19.6686,0.392492,3.60024,30.6553,18501,95.28,97.89
19,19.752,0.372034,3.60015,30.6553,18502,95.32,97.89
19,19.752,0.372034,3.60015,30.6816,18503,95.35,97.89
19,19.8354,0.351812,3.6001,30.6816,18504,95.37,97.89
19,19.8354,0.351812,3.6001,30.6735,18505,95.40,97.89
19,19.9186,0.33459,3.60014,30.6046,18506,95.40,97.89
19,20.0019,0.323437,3.60021,30.6221,18507,95.40,97.89
19,20.0854,0.311445,3.60027,30.6221,18508,95.45,97.89
19,20.0854,0.311445,3.60027,30.5807,18509,95.49,97.89
19,20.1687,0.294861,3.60016,30.5807,18510,95.47,97.89
19,20.1687,0.294861,3.60016,30.6199,18511,95.51,97.89
19,20.252,0.284107,3.60026,30.6199,18512,95.53,97.89
19,20.252,0.284107,3.60026,30.5977,18513,95.57,97.89
19,20.3354,0.272719,3.60022,30.5977,18514,95.56,97.89
19,20.3354,0.272719,3.60022,30.5441,18515,95.60,97.89
19,20.4187,0.260972,3.60019,30.5281,18516,95.57,97.89
19,20.5021,0.250304,3.60015,30.5401,18517,95.60,97.89
19,20.5853,0.244145,3.60018,30.5401,18518,95.65,97.89
19,20.5853,0.244145,3.60018,30.517,18519,95.69,97.89
19,20.6687,0.23519,3.60016,30.4665,18520,95.68,97.89
19,20.7519,0.228386,3.60027,30.4665,18521,95.69,97.89
19,20.7519,0.228386,3.60027,30.4856,18522,95.74,97.89
19,20.8354,0.220613,3.60026,30.4856,18523,95.75,97.89
19,20.8354,0.220613,3.60026,30.4724,18524,95.79,97.89
19,20.9186,0.211114,3.60019,30.4451,18525,95.78,97.89
19,21.002,0.208836,3.60028,30.432,18526,95.81,97.89
19,21.0854,0.197326,3.60006,30.3785,18527,95.85,97.89
19,21.1686,0.197305,3.60024,30.3785,18528,95.85,97.89
19,21.1686,0.197305,3.60024,30.427,18529,95.90,97.89
19,21.252,0.185305,3.59992,30.427,18530,95.93,97.89
19,21.252,0.185305,3.59992,30.4089,18531,95.96,97.89
19,21.3353,0.185312,3.60012,30.4058,18532,95.95,97.89
19,21.4187,0.174376,3.60005,30.3848,18533,96.00,97.89
19,21.502,0.174375,3.6001,30.3816,18534,96.03,97.89
19,21.5854,0.170181,3.60028,30.3623,18535,96.07,97.89
19,21.6687,0.155895,3.59977,30.3623,18536,96.11,97.89
19,21.6687,0.155895,3.59977,30.3289,18537,96.13,97.89
19,21.752,0.156709,3.59994,30.3289,18538,96.12,97.89
19,21.752,0.156709,3.59994,30.3297,18539,96.17,97.89
19,21.8353,0.156694,3.59996,30.3297,18540,96.17,97.89
19,21.8353,0.156694,3.59996,30.2601,18541,96.21,97.89
19,21.9187,0.156691,3.60023,30.2601,18542,96.18,97.89
19,21.9187,0.156691,3.60023,30.3108,18543,96.23,97.89
19,22.0019,0.149798,3.60017,30.3251,18544,96.26,97.89
19,22.0854,0.144348,3.60017,30.2808,18545,96.30,97.89
19,22.1687,0.144346,3.60027,30.2848,18546,96.32,97.89
19,22.252,0.138867,3.60017,30.2848,18547,96.37,97.89
19,22.252,0.138867,3.60017,30.302,18548,96.41,97.89
19,22.3354,0.133404,3.60012,30.302,18549,96.42,97.89
19,22.3354,0.133404,3.60012,30.2705,18550,96.46,97.89
19,22.4187,0.133423,3.60014,30.2625,18551,96.45,97.89
19,22.5021,0.130803,3.60015,30.3182,18552,96.49,97.89
19,22.5853,0.126707,3.6001,30.2259,18553,96.56,97.89
19,22.6687,0.126716,3.60024,30.2655,18554,96.56,97.89
19,22.752,0.121221,3.6001,30.2655,18555,96.63,97.89
19,22.752,0.121221,3.6001,30.2554,18556,96.66,97.89
19,22.8353,0.121241,3.60021,30.2312,18557,96.66,97.89
19,22.9186,0.115762,3.59999,30.2312,18558,96.70,97.89
19,22.9186,0.115762,3.59999,30.2262,18559,96.73,97.89
19,23.002,0.115777,3.60002,30.2619,18560,96.73,97.89
19,23.0853,0.115769,3.60022,30.1961,18561,96.79,97.89
19,23.1687,0.110109,3.6002,30.1961,18562,96.81,97.89
19,23.1687,0.110109,3.6002,30.2466,18563,96.85,97.89
19,23.252,0.104426,3.6,30.2417,18564,96.88,97.89
19,23.3354,0.10441,3.59995,30.2417,18565,96.91,97.89
19,23.3354,0.10441,3.59995,30.2062,18566,96.96,97.89
19,23.4186,0.104419,3.59993,30.2224,18567,96.94,97.89
19,23.502,0.104428,3.60005,30.2386,18568,96.99,97.89
19,23.5853,0.104412,3.60026,30.1353,18569,97.05,97.89
19,23.6688,0.0984755,3.60015,30.1353,18570,97.05,97.89
19,23.6688,0.0984755,3.60015,30.1829,18571,97.09,97.89
19,23.752,0.091844,3.59998,30.2092,18572,97.11,97.89
19,23.8354,0.0969002,3.59995,30.2033,18573,97.16,97.89
19,23.9187,0.0907933,3.59989,30.1355,18574,97.20,97.89
19,24.002,0.0907976,3.59976,30.1355,18575,97.21,97.89
19,24.002,0.0907976,3.59976,30.2006,18576,97.25,97.89
19,24.0854,0.0917651,3.60003,30.1872,18577,97.28,97.89
19,24.1688,0.0851466,3.59975,30.1155,18578,97.33,97.89
19,24.252,0.0906086,3.6,30.1155,18579,97.33,97.89
19,24.252,0.0906086,3.6,30.159,18580,97.38,97.89
19,24.3353,0.0905982,3.60021,30.16,18581,97.41,97.89
19,24.4187,0.0843239,3.60008,30.1689,18582,97.46,97.89
19,24.5019,0.0843317,3.60009,30.1741,18583,97.50,97.89
19,24.5853,0.0843161,3.60017,30.1325,18584,97.55,97.89
19,24.6687,0.0843178,3.60027,30.1325,18585,97.57,97.89
19,24.6687,0.0843178,3.60027,30.2094,18586,97.62,97.89
19,24.752,0.077434,3.6,30.2094,18587,97.66,97.89
19,24.752,0.077434,3.6,30.0878,18588,97.70,97.89
19,24.8353,0.0774444,3.59989,30.0878,18589,97.63,97.89
19,24.8353,0.0774444,3.59989,30.1082,18590,97.68,97.89
19,24.9188,0.0774297,3.59992,30.1094,18591,97.69,97.89
19,25.002,0.0774227,3.59993,30.1094,18592,97.73,97.89
19,25.002,0.0774227,3.59993,30.0922,18593,97.78,97.89
19,25.0854,0.0774401,3.60001,30.0954,18594,97.77,97.89
19,25.1687,0.0774392,3.60016,30.1237,18595,97.82,97.89
19,25.252,0.0719781,3.59999,30.1073,18596,97.88,97.89
19,25.3354,0.0719686,3.59994,30.1256,18597,97.91,97.89
19,25.4186,0.071966,3.59999,30.166,18598,97.96,97.89
19,25.502,0.0719712,3.5999,30.166,18599,98.03,97.89
19,25.502,0.0719712,3.5999,30.1084,18600,98.07,97.89
19,25.5853,0.0655044,3.5998,30.1623,18601,98.04,97.89
19,25.6687,0.07136,3.6,30.1623,18602,98.11,97.89
19,25.6687,0.07136,3.6,30.1328,18603,98.17,97.89
19,25.7521,0.0713634,3.60021,30.145,18604,98.15,97.89
19,25.8353,0.0656943,3.60009,30.1237,18605,98.21,97.89
19,25.9186,0.065709,3.60004,30.1704,18606,98.24,97.89
19,26.002,0.0656917,3.60004,30.1937,18607,98.30,97.89
19,26.0854,0.0620348,3.59998,30.1481,18608,98.36,97.89
19,26.1687,0.0634011,3.59998,30.1116,18609,98.38,97.89
19,26.2521,0.0582053,3.59993,30.1116,18610,98.41,97.89
19,26.2521,0.0582053,3.59993,30.1065,18611,98.45,97.89
19,26.3354,0.0601621,3.59979,30.1105,18612,98.44,97.89
19,26.4187,0.0660402,3.60002,30.1307,18613,98.49,97.89
19,26.5019,0.0660602,3.60034,30.1307,18614,98.55,97.89
19,26.5019,0.0660602,3.60034,30.154,18615,98.61,97.89
19,26.5855,0.0603901,3.60012,30.154,18616,98.62,97.89
19,26.5855,0.0603901,3.60012,30.1187,18617,98.61,97.89
19,26.6686,0.0546958,3.59999,30.1775,18618,98.57,97.89
19,26.752,0.0547045,3.5998,30.1017,18619,98.60,97.89
19,26.8354,0.0616074,3.5999,30.13,18620,98.47,97.89
19,26.9187,0.0616048,3.60021,30.13,18621,98.43,97.89
19,26.9187,0.0616048,3.60021,30.1067,18622,98.39,97.89
19,27.0021,0.0500584,3.59977,30.1338,18623,98.37,97.89
19,27.0854,0.0555247,3.59983,30.1338,18624,98.38,97.89
19,27.0854,0.0555247,3.59983,30.1399,18625,98.31,97.89
19,27.1687,0.0555238,3.59993,30.1399,18626,98.32,97.89
19,27.1687,0.0555238,3.59993,30.1309,18627,98.27,97.89
19,27.252,0.0555073,3.59999,30.1664,18628,98.27,97.89
19,27.3353,0.0555247,3.60011,30.1481,18629,98.26,97.89
19,27.4187,0.0555238,3.60023,30.1815,18630,98.19,97.89
19,27.502,0.049044,3.59989,30.1441,18631,98.18,97.89
19,27.5853,0.0498546,3.59976,30.2008,18632,98.14,97.89
19,27.6687,0.0523281,3.59988,30.2008,18633,98.17,97.89
19,27.6687,0.0523281,3.59988,30.15,18634,98.19,97.89
19,27.752,0.0555203,3.60024,30.1288,18635,98.17,97.89
19,27.8354,0.0496361,3.60017,30.1321,18636,98.19,97.89
19,27.9187,0.0496596,3.60013,30.155,18637,98.18,97.89
19,28.002,0.04967,3.6002,30.155,18638,98.20,97.89
19,28.002,0.04967,3.6002,30.1306,18639,98.21,97.89
19,28.0853,0.0496431,3.60022,30.1306,18640,98.20,97.89
19,28.0853,0.0496431,3.60022,30.1174,18641,98.21,97.89
19,28.1687,0.0441525,3.59997,30.1408,18642,98.21,97.89
19,28.2521,0.0441543,3.5998,30.1408,18643,98.20,97.89
19,28.2521,0.0441543,3.5998,30.1116,18644,98.21,97.89
19,28.3353,0.0522735,3.60027,30.1116,18645,98.20,97.89
19,28.3354,0.0522735,3.60027,30.137,18646,98.24,97.89
19,28.4187,0.046802,3.60014,30.137,18647,98.25,97.89
19,28.4187,0.046802,3.60014,30.1258,18648,98.24,97.89
19,28.502,0.0468107,3.60013,30.134,18649,98.24,97.89
19,28.5853,0.0467959,3.60018,30.134,18650,98.25,97.89
19,28.5853,0.0467959,3.60018,30.1603,18651,98.26,97.89
19,28.6688,0.0452822,3.60016,30.1603,18652,98.27,97.89
19,28.6688,0.0452822,3.60016,30.0906,18653,98.28,97.89
19,28.7521,0.0411406,3.59986,30.1533,18654,98.25,97.89
19,28.8353,0.0468011,3.60008,30.1443,18655,98.28,97.89
19,28.9187,0.0467968,3.60024,30.1443,18656,98.30,97.89
19,28.9187,0.0467968,3.60024,30.1361,18657,98.32,97.89
19,29.002,0.0413591,3.60009,30.1361,18658,98.32,97.89
19,29.002,0.0413591,3.60009,30.12,18659,98.32,97.89
19,29.0853,0.0413652,3.60003,30.12,18660,98.31,97.89
19,29.0853,0.0413652,3.60003,30.1756,18661,98.32,97.89
19,29.1687,0.0413522,3.59997,30.1756,18662,98.35,97.89
19,29.1687,0.0413522,3.59997,30.1491,18663,98.36,97.89
19,29.252,0.0413695,3.5999,30.1237,18664,98.34,97.89
19,29.3354,0.0413591,3.59994,30.1349,18665,98.34,97.89
19,29.4187,0.0413643,3.59989,30.1349,18666,98.36,97.89
19,29.4188,0.0413643,3.59989,30.1449,18667,98.38,97.89
19,29.5021,0.0413366,3.59995,30.1118,18668,98.38,97.89
19,29.5854,0.0413314,3.59998,30.1298,18669,98.38,97.89
19,29.6687,0.0413374,3.60006,30.1764,18670,98.40,97.89
19,29.7521,0.0413505,3.60014,30.147,18671,98.44,97.89
19,29.8355,0.0413366,3.60017,30.1157,18672,98.44,97.89
19,29.9186,0.0413652,3.60029,30.1216,18673,98.44,97.89
19,29.9188,0.0413643,3.60027,30.1216,18674,98.46,97.89
19,29.9208,-0.519863,3.5885,30.1216,18675,98.46,97.89
19,29.922,-0.960286,3.57802,30.1216,18676,98.84,97.89
19,29.9233,-1.44022,3.56595,30.1216,18677,99.85,97.89
19,29.9245,-1.88009,3.55441,30.1216,18678,99.50,97.89
19,29.9255,-2.23998,3.54441,30.1216,18679,99.16,97.89
19,29.9265,-2.63971,3.53305,30.1216,18680,98.75,97.89
19,29.9275,-3.03978,3.52103,30.1216,18681,98.48,97.89
19,29.9286,-3.39999,3.5101,30.1216,18682,98.33,97.89
19,29.9296,-3.80009,3.49758,30.1216,18683,98.01,97.89
19,29.9312,-3.95988,3.48732,30.1216,18684,97.52,97.89
19,29.9341,-3.95976,3.47673,30.1216,18685,97.22,97.89
19,29.9371,-4.0001,3.4663,30.1216,18686,97.02,97.89
19,29.9407,-3.99975,3.45602,30.1216,18687,96.80,97.89
19,29.9447,-3.99946,3.44585,30.1216,18688,96.61,97.89
19,29.9494,-3.99998,3.43582,30.1216,18689,96.42,97.89
19,29.9544,-3.99985,3.42564,30.1216,18690,96.23,97.89
19,29.9602,-3.99996,3.41555,30.0952,18691,96.04,97.89
19,29.9666,-4.00012,3.40555,30.0952,18692,95.83,97.89
19,29.9741,-3.99974,3.39517,30.0952,18693,95.64,97.89
19,29.9823,-3.9998,3.38501,30.0952,18694,95.46,97.89
19,29.9912,-3.9999,3.37494,30.0952,18695,95.30,97.89
19,30.0012,-4.00007,3.36471,30.0952,18696,95.14,97.89
19,30.0124,-4.00012,3.35461,30.1225,18697,94.98,97.89
19,30.0245,-3.99988,3.34451,30.1225,18698,94.85,97.89
19,30.0382,-4.00021,3.33423,30.1225,18699,94.70,97.89
19,30.0531,-3.99978,3.32414,30.1086,18700,94.54,97.89
19,30.0694,-3.99977,3.31409,30.1086,18701,94.37,97.89
19,30.0872,-4.00008,3.30408,30.1086,18702,94.21,97.89
19,30.1069,-3.99991,3.29403,30.1094,18703,94.06,97.89
19,30.1295,-3.99998,3.28366,30.1094,18704,93.92,97.89
19,30.1547,-3.9999,3.27354,30.147,18705,93.76,97.89
19,30.1831,-3.9997,3.2634,30.147,18706,93.66,97.89
19,30.2151,-4.00037,3.2534,30.1714,18707,93.52,97.89
19,30.2525,-4.00004,3.24339,30.1714,18708,93.41,97.89
19,30.2525,-4.00004,3.24339,30.1418,18709,93.28,97.89
19,30.298,-4.00018,3.23334,30.1418,18710,93.24,97.89
19,30.298,-4.00018,3.23334,30.1649,18711,93.12,97.89
19,30.3538,-3.99986,3.22331,30.167,18712,93.15,97.89
19,30.4273,-4.00005,3.21325,30.1762,18713,93.03,97.89
19,30.5107,-4.00015,3.205,30.2304,18714,92.95,97.89
19,30.5941,-3.99986,3.19869,30.2337,18715,92.95,97.89
19,30.6776,-3.99991,3.19394,30.2337,18716,92.93,97.89
19,30.6776,-3.99991,3.19394,30.2564,18717,92.93,97.89
19,30.7611,-3.99973,3.1902,30.2808,18718,92.95,97.89
19,30.8445,-3.99986,3.18719,30.2808,18719,92.28,97.89
19,30.8445,-3.99986,3.18719,30.2919,18720,91.53,97.89
19,30.9279,-4.00008,3.18459,30.3274,18721,91.50,97.89
19,31.0112,-4.00008,3.18216,30.3928,18722,90.75,97.89
19,31.0946,-3.99996,3.18039,30.3928,18723,89.96,97.89
19,31.0946,-3.99996,3.18039,30.3543,18724,89.56,97.89
19,31.1781,-3.99983,3.1787,30.4243,18725,89.67,97.89
19,31.2616,-3.9997,3.17707,30.4243,18726,89.08,97.89
19,31.2616,-3.9997,3.17707,30.431,18727,88.67,97.89
19,31.3451,-3.99988,3.17551,30.4692,18728,88.65,97.89
19,31.4285,-4.00019,3.17405,30.4692,18729,88.13,97.89
19,31.4285,-4.00019,3.17405,30.5432,18730,87.75,97.89
19,31.512,-3.99998,3.17263,30.5432,18731,87.51,97.89
19,31.512,-3.99998,3.17263,30.5653,18732,87.17,97.89
19,31.5953,-3.99998,3.17142,30.5598,18733,87.10,97.89
19,31.6788,-4.00008,3.17024,30.5598,18734,86.83,97.89
19,31.6788,-4.00008,3.17024,30.5924,18735,86.55,97.89
19,31.7622,-4.00005,3.16913,30.6388,18736,86.44,97.89
19,31.8457,-4.00038,3.16798,30.6388,18737,86.03,97.89
19,31.8457,-4.00038,3.16798,30.647,18738,85.74,97.89
19,31.929,-3.99999,3.167,30.7167,18739,85.71,97.89
19,32.0124,-3.99999,3.1658,30.8005,18740,85.29,97.89
19,32.0959,-3.99973,3.16475,30.8005,18741,84.73,97.89
19,32.0959,-3.99973,3.16475,30.7526,18742,84.50,97.89
19,32.1794,-3.99991,3.16376,30.7526,18743,84.66,97.89
19,32.1794,-3.99991,3.16376,30.7658,18744,84.42,97.89
19,32.2627,-3.99985,3.16265,30.7658,18745,84.38,97.89
19,32.2627,-3.99985,3.16265,30.7755,18746,84.12,97.89
19,32.3462,-4.00007,3.1618,30.8182,18747,84.09,97.89
19,32.4296,-3.99994,3.16067,30.899,18748,83.75,97.89
19,32.513,-4.00004,3.15995,30.8594,18749,83.23,97.89
19,32.5965,-4.00017,3.15891,30.8594,18750,83.09,97.89
19,32.5965,-4.00017,3.15891,30.9139,18751,82.64,97.89
19,32.6799,-4.0001,3.15791,30.9808,18752,82.48,97.89
19,32.7633,-4.00011,3.15699,30.9747,18753,81.87,97.89
19,32.8467,-4.00011,3.15598,30.9747,18754,81.49,97.89
19,32.8467,-4.00011,3.15598,31.0349,18755,81.07,97.89
19,32.9302,-4.00007,3.15518,30.9987,18756,80.89,97.89
19,33.0135,-3.99972,3.15411,30.9987,18757,80.64,97.89
19,33.0135,-3.99972,3.15411,31.0917,18758,80.22,97.89
19,33.0968,-3.99999,3.15327,31.0917,18759,79.94,97.89
19,33.0968,-3.99999,3.15327,31.0845,18760,79.55,97.89
19,33.1803,-4.00006,3.15219,31.0845,18761,79.58,97.89
19,33.1803,-4.00006,3.15219,31.0902,18762,79.12,97.89
19,33.2637,-4.00013,3.15146,31.0915,18763,79.11,97.89
19,33.3471,-4.00017,3.15052,31.0915,18764,78.76,97.89
19,33.3471,-4.00017,3.15052,31.151,18765,78.36,97.89
19,33.4305,-4.00007,3.14952,31.1397,18766,78.18,97.89
19,33.5139,-3.99965,3.14846,31.1778,18767,77.80,97.89
19,33.5972,-3.99995,3.14749,31.1778,18768,77.27,97.89
19,33.5972,-3.99995,3.14749,31.1657,18769,76.84,97.89
19,33.6805,-3.99982,3.14657,31.1657,18770,76.88,97.89
19,33.6805,-3.99982,3.14657,31.1828,18771,76.49,97.89
19,33.7639,-4.00001,3.14571,31.1828,18772,76.44,97.89
19,33.7639,-4.00001,3.14571,31.2068,18773,76.05,97.89
19,33.8474,-4.00019,3.14471,31.2282,18774,75.98,97.89
19,33.9307,-3.9996,3.1437,31.2623,18775,75.48,97.89
19,34.0141,-4.00013,3.1428,31.2461,18776,74.99,97.89
19,34.0975,-4.00018,3.14181,31.3228,18777,74.62,97.89
19,34.1808,-3.99992,3.14083,31.359,18778,73.97,97.89
19,34.2642,-4.00009,3.13964,31.3651,18779,73.47,97.89
19,34.3476,-4.00025,3.13884,31.3651,18780,72.96,97.89
19,34.3476,-4.00025,3.13884,31.3459,18781,72.59,97.89
19,34.431,-4.00024,3.13782,31.3459,18782,72.64,97.89
19,34.431,-4.00024,3.13782,31.3468,18783,72.21,97.89
19,34.5143,-4.00004,3.13671,31.4002,18784,72.21,97.89
19,34.5977,-4.00006,3.13575,31.4131,18785,71.61,97.89
19,34.6811,-4.00001,3.13459,31.4215,18786,71.16,97.89
19,34.7645,-3.99988,3.13355,31.4215,18787,70.67,97.89
19,34.7645,-3.99988,3.13355,31.4656,18788,70.24,97.89
